id_contrato,id_cliente,mes,beneficio,limite,gastado
609,609,2,4250.36,4500,121.74
616,616,2,2420.27,2700,179.73
625,625,2,5658.24,6100,334.77
633,633,2,1058.46,1200,110.1
618,618,2,1160.48,1200,21.37
650,650,2,4544.55,4900,205.45
699,699,2,4127.93,4300,0.0
703,703,2,1462.87,1500,0.62
459,459,2,1985.21,2100,61.1
373,373,2,4256.85,4500,243.15
426,426,2,888.77,1000,48.17
437,437,2,4189.51,4800,470.49
442,442,2,1697.52,1800,22.48
533,533,2,576.58,600,3.42
543,543,2,1999.45,2100,0.55
556,556,2,1591.37,1800,108.63
509,509,2,2042.18,2100,7.77
488,488,2,2355.85,2700,277.5
495,495,2,1393.99,1500,71.01
499,499,2,564.35,600,22.68
529,529,2,2810.92,3000,124.82
526,526,2,5286.77,6100,695.98
542,542,2,528.2,600,51.8
552,552,2,3928.22,4200,142.7
233,233,2,1352.53,1500,102.21
264,264,2,3485.0,3600,2.22
285,285,2,817.54,900,59.75
339,339,2,1626.53,1800,142.89
359,359,2,2861.17,3000,0.0
383,383,2,2884.73,3100,149.28
390,390,2,1742.48,1800,7.52
451,451,2,775.07,900,96.92
453,453,2,2910.72,3300,37.5
363,363,2,2307.48,2400,12.52
413,413,2,3752.33,4200,0.0
431,431,2,2513.91,2700,117.16
432,432,2,3472.72,3600,28.24
375,375,2,1100.97,1200,49.03
377,377,2,583.74,600,16.26
400,400,2,2283.02,2400,65.45
246,246,2,2343.75,3000,264.94
192,192,2,2922.02,3300,296.08
223,223,2,2814.74,3000,104.98
225,225,2,2397.49,2700,122.51
230,230,2,1113.03,1200,86.97
127,127,2,462.87,600,0.0
171,171,2,3500.39,3600,33.48
199,199,2,4075.35,4200,13.98
211,211,2,4228.29,4500,158.4
216,216,2,3084.7,3300,15.3
351,351,2,3211.64,3300,30.63
361,361,2,2053.56,2100,8.66
274,274,2,1926.59,2100,128.81
275,275,2,4272.18,5100,696.22
348,348,2,1383.81,1500,66.19
355,355,2,4006.8,4200,63.2
3,3,2,1167.42,1200,8.76
30,30,2,3653.56,3900,131.76
40,40,2,1169.91,1200,4.62
43,43,2,2672.32,3000,237.45
62,62,2,761.38,950,148.62
1,1,2,3461.34,3600,44.65
126,126,2,1892.09,2100,160.58
49,49,2,3666.62,3700,0.0
65,65,2,1572.42,1800,177.58
66,66,2,1161.06,1200,7.9
133,133,2,4929.03,5100,77.12
29,29,2,575.36,600,0.0
78,78,2,2603.95,2700,8.66
135,135,2,2020.22,2400,0.0
144,144,2,1120.11,1200,51.54
194,194,2,4141.08,4500,248.72
459,459,1,1969.26,2100,77.05
373,373,1,4218.8,4500,281.2
426,426,1,810.62,1000,110.99
437,437,1,4155.63,4800,504.37
442,442,1,1686.99,1800,33.01
533,533,1,574.01,600,5.99
543,543,1,1991.57,2100,8.43
556,556,1,1692.38,1800,7.62
509,509,1,2048.01,2100,1.82
488,488,1,2331.12,2700,302.23
495,495,1,1381.93,1500,83.38
499,499,1,557.32,600,29.88
529,529,1,2797.64,3000,138.1
526,526,1,5264.31,6100,718.44
542,542,1,520.79,600,0.0
552,552,1,3945.97,4200,127.12
233,233,1,1339.77,1500,115.03
264,264,1,3535.5,3600,0.0
285,285,1,810.37,900,66.92
339,339,1,1642.3,1800,127.05
359,359,1,2838.9,3000,0.0
383,383,1,2872.53,3100,161.48
390,390,1,1781.94,1800,0.0
451,451,1,765.51,900,106.53
453,453,1,2881.61,3300,67.1
363,363,1,2268.02,2400,51.98
413,413,1,3699.64,4200,0.0
431,431,1,2490.13,2700,140.94
432,432,1,3461.3,3600,40.02
375,375,1,1132.24,1200,17.76
377,377,1,592.89,600,7.11
400,400,1,2266.34,2400,82.61
246,246,1,2302.07,3000,306.86
192,192,1,2895.67,3300,322.43
223,223,1,2805.48,3000,114.53
225,225,1,2285.24,2700,234.76
230,230,1,1103.44,1200,96.56
127,127,1,516.03,600,0.0
171,171,1,3490.52,3600,44.05
199,199,1,4084.22,4200,0.0
211,211,1,4212.57,4500,174.58
216,216,1,3141.74,3300,0.0
351,351,1,3200.0,3300,42.47
361,361,1,2058.98,2100,3.2
274,274,1,1917.32,2100,138.08
275,275,1,4338.37,5100,631.65
348,348,1,1366.7,1500,83.3
355,355,1,4035.61,4200,34.39
3,3,1,1171.11,1200,1.82
30,30,1,3625.45,3900,157.98
40,40,1,1165.47,1200,9.06
43,43,1,2646.16,3000,263.74
62,62,1,733.1,950,176.9
1,1,1,3505.69,3600,13.96
126,126,1,1874.5,2100,178.61
49,49,1,3636.33,3700,0.0
65,65,1,1551.01,1800,198.99
66,66,1,1148.42,1200,20.93
133,133,1,4892.75,5100,114.23
29,29,1,556.24,600,13.76
78,78,1,2619.67,2700,0.0
135,135,1,1986.5,2400,0.0
144,144,1,1098.46,1200,73.72
194,194,1,4109.61,4500,280.19
1094,1094,1,556.96,600,21.02
976,976,1,2089.25,2400,0.0
979,979,1,561.57,600,18.43
986,986,1,3359.12,3600,151.54
995,995,1,3235.12,3300,4.04
1045,1045,1,1981.35,2100,53.75
1092,1092,1,1754.17,1800,12.49
1029,1029,1,5705.46,5900,91.96
1073,1073,1,2020.98,2100,14.3
1077,1077,1,1314.52,1500,156.95
1101,1101,1,4417.18,4500,82.82
1119,1119,1,1921.99,2550,128.01
1144,1144,1,2299.94,2400,56.65
1148,1148,1,3850.3,3900,49.7
1199,1199,1,5451.61,5800,251.29
1123,1123,1,3775.5,4200,337.72
892,892,1,1113.75,1200,49.01
893,893,1,2578.38,2700,21.62
902,902,1,1085.9,1200,2.52
924,924,1,3019.76,3100,0.39
899,899,1,4346.62,4500,57.73
987,987,1,4383.55,4500,23.0
869,869,1,5368.45,5500,0.0
929,929,1,5014.3,5200,74.84
978,978,1,4150.25,4500,270.84
991,991,1,2364.52,2400,35.48
1002,1002,1,2668.74,3000,255.74
980,980,1,1745.59,1800,4.25
981,981,1,5269.47,5400,0.0
1034,1034,1,1176.87,1200,23.13
1035,1035,1,3804.33,4200,275.51
667,667,1,1620.45,1800,0.0
688,688,1,2799.59,3600,300.41
758,758,1,2855.53,3000,52.63
769,769,1,2834.26,3000,65.74
771,771,1,868.79,900,1.21
782,782,1,5646.67,6000,182.62
784,784,1,4724.13,4900,51.07
881,881,1,3270.71,3600,195.31
836,836,1,2949.85,3000,0.01
848,848,1,2220.67,2400,121.33
857,857,1,3624.92,4200,0.0
841,841,1,3542.18,3600,0.0
849,849,1,1619.17,1500,0.0
860,860,1,4165.71,4500,227.15
867,867,1,2202.61,2600,322.38
884,884,1,4317.62,4500,105.77
898,898,1,4172.62,4600,337.97
605,605,1,465.21,600,134.79
585,585,1,3198.26,3600,0.0
656,656,1,1890.75,2100,158.59
591,591,1,2011.04,2100,0.0
592,592,1,3731.65,3900,68.35
597,597,1,168.4,300,61.6
600,600,1,1081.0,1200,99.75
606,606,1,4372.16,4500,10.84
609,609,1,4219.05,4500,155.92
616,616,1,2366.03,2700,233.97
625,625,1,5612.16,6100,381.72
633,633,1,1043.31,1200,125.25
618,618,1,1149.63,1200,29.64
650,650,1,4494.38,4900,255.62
699,699,1,4119.96,4300,30.04
703,703,1,1456.6,1500,6.77
1626,1626,1,1572.56,1800,147.44
1718,1718,1,3358.48,3600,160.32
1653,1653,1,2796.83,3000,136.49
1726,1726,1,2029.46,2100,8.21
1667,1667,1,1163.21,1200,15.23
1675,1675,1,3546.38,3900,233.62
1737,1737,1,584.08,600,4.93
1756,1756,1,1784.6,1800,0.0
1768,1768,1,4892.57,5200,195.77
1770,1770,1,4335.08,4800,334.72
1838,1838,1,1555.21,1700,107.1
1745,1745,1,1144.73,1200,33.63
1777,1777,1,1972.33,2100,61.9
1788,1788,1,522.05,600,57.95
1729,1729,1,1619.88,1800,139.91
1735,1735,1,540.81,600,0.0
1472,1472,1,2810.61,3000,93.16
1479,1479,1,3542.3,3900,272.38
1489,1489,1,2302.34,2400,0.0
1490,1490,1,3064.51,3900,767.46
1531,1531,1,3137.08,3300,90.81
1543,1543,1,2161.37,2200,55.97
1496,1496,1,1731.86,2100,298.14
1558,1558,1,1068.01,1200,93.89
1578,1578,1,579.11,600,6.22
1556,1556,1,2562.95,2700,61.88
1598,1598,1,2240.96,2400,97.38
1542,1542,1,2328.89,2400,0.0
1579,1579,1,1434.67,1500,38.72
1606,1606,1,1705.87,1800,49.7
1633,1633,1,1770.09,1800,0.0
1646,1646,1,4002.5,4200,68.77
1296,1296,1,4301.69,4800,405.1
1304,1304,1,1733.92,2000,224.56
1326,1326,1,2845.4,3000,4.6
1330,1330,1,1150.55,1200,24.34
1282,1282,1,736.95,750,0.73
1284,1284,1,1087.7,1200,81.88
1301,1301,1,2834.56,3000,0.0
1329,1329,1,3984.41,4200,95.31
1374,1374,1,1742.06,2100,0.0
1387,1387,1,4554.16,4800,0.0
1394,1394,1,1149.35,1200,22.02
1396,1396,1,3141.51,4200,0.0
1400,1400,1,2311.02,2400,31.16
1445,1445,1,3715.9,3900,85.28
1407,1407,1,2080.88,2100,0.0
1450,1450,1,4242.52,4800,0.0
1128,1128,1,4897.24,5400,389.69
1162,1162,1,480.0,600,95.99
1181,1181,1,2543.01,2700,94.84
1185,1185,1,523.72,600,58.63
1192,1192,1,2046.02,2100,17.25
1210,1210,1,2063.69,2100,0.0
1249,1249,1,3614.87,3900,187.08
1197,1197,1,4943.96,5100,25.26
1248,1248,1,3248.92,3600,246.08
1256,1256,1,1705.71,1800,38.42
1184,1184,1,3307.39,4500,759.99
1230,1230,1,3199.66,3300,28.34
1250,1250,1,5627.44,5800,49.55
1268,1268,1,1130.29,1200,44.78
1266,1266,1,3815.84,3900,0.71
1286,1286,1,5536.33,6100,464.13
2284,2284,1,3342.7,4500,339.97
2341,2341,1,4353.52,4500,42.47
2387,2387,1,1712.79,1800,46.19
2407,2407,1,539.56,600,20.44
2445,2445,1,1343.21,1500,110.47
2464,2464,1,562.24,600,23.54
2364,2364,1,2737.84,3000,162.16
2378,2378,1,1160.24,1200,10.62
2396,2396,1,1082.07,1200,19.73
2419,2419,1,2172.07,2400,166.04
2433,2433,1,508.93,600,0.0
2448,2448,1,2077.95,2100,0.0
2379,2379,1,2523.7,2700,114.99
2406,2406,1,2057.65,2100,5.1
2460,2460,1,2018.58,2100,15.44
2420,2420,1,2818.37,3100,181.63
2078,2078,1,2381.63,2400,0.0
2086,2086,1,3758.78,3900,63.39
2123,2123,1,4124.48,4800,535.85
2114,2114,1,3463.48,3600,39.66
2144,2144,1,2299.71,2400,37.93
2162,2162,1,4589.48,4800,99.98
2167,2167,1,1699.07,1800,58.78
2207,2207,1,2684.92,2700,0.0
2215,2215,1,1471.02,1500,1.26
2218,2218,1,1641.42,1800,105.8
2230,2230,1,1174.28,1200,0.0
2275,2275,1,2154.16,3000,0.0
2225,2225,1,2592.94,3100,383.06
2231,2231,1,2010.51,2100,29.49
2368,2368,1,1844.04,2100,199.34
2256,2256,1,2575.61,3100,149.08
1913,1913,1,246.93,300,3.07
1918,1918,1,4757.59,5100,189.42
1964,1964,1,2473.69,2700,138.31
1950,1950,1,4401.09,4500,0.0
1997,1997,1,4655.27,4800,0.0
2018,2018,1,547.83,600,22.17
2033,2033,1,582.34,600,0.0
2009,2009,1,4225.64,4800,424.36
2030,2030,1,564.96,600,19.79
1987,1987,1,8831.14,9000,5.77
1972,1972,1,2825.62,3000,24.38
1977,1977,1,469.46,600,80.54
2044,2044,1,3998.42,4200,105.8
2057,2057,1,2842.25,3000,157.75
2074,2074,1,1728.59,1800,40.67
2119,2119,1,1491.53,2100,221.04
1751,1751,1,2352.96,2400,0.0
1780,1780,1,568.34,600,1.66
1807,1807,1,874.18,900,0.0
1822,1822,1,1668.95,1800,31.05
1779,1779,1,2893.47,3000,0.0
1791,1791,1,2421.18,2700,220.5
1896,1896,1,1550.81,1800,220.31
1920,1920,1,4801.91,4900,74.84
1877,1877,1,4203.2,4500,196.15
1900,1900,1,5065.63,5200,2.63
1907,1907,1,4163.68,5100,618.89
1893,1893,1,2190.8,2400,109.2
1949,1949,1,5950.52,6400,294.75
1869,1869,1,1186.55,1200,13.45
1888,1888,1,1772.04,1800,1.4
1908,1908,1,2582.94,3000,297.06
2817,2817,1,2549.99,2700,101.79
2851,2851,1,1699.81,1800,50.19
2914,2914,1,1043.66,1200,122.12
2915,2915,1,3744.47,3900,48.72
2800,2800,1,1333.58,1500,141.21
2876,2876,1,1693.55,1800,6.45
2812,2812,1,1551.22,1700,119.45
2824,2824,1,2296.18,2400,42.24
2844,2844,1,2645.45,3300,0.0
2848,2848,1,599.09,600,0.0
2850,2850,1,578.06,600,1.94
2867,2867,1,1434.23,1500,23.91
2868,2868,1,1279.94,1500,0.0
2932,2932,1,4576.99,4800,83.9
2969,2969,1,2313.02,2400,26.98
2936,2936,1,171.07,300,78.93
2698,2698,1,846.61,900,37.73
2709,2709,1,843.54,900,18.24
2721,2721,1,2320.05,2400,36.69
2725,2725,1,2876.2,3000,123.8
2749,2749,1,2073.3,2400,0.0
2778,2778,1,2579.49,2700,45.45
2786,2786,1,1273.97,1500,178.77
2793,2793,1,3270.65,3300,29.35
2796,2796,1,888.89,900,20.92
2798,2798,1,2889.99,3000,32.81
2703,2703,1,869.76,900,13.8
2710,2710,1,806.72,900,63.28
2718,2718,1,2288.97,2400,67.92
2736,2736,1,1012.51,1200,137.49
2795,2795,1,2045.4,2100,5.08
2809,2809,1,3399.6,3500,24.9
2627,2627,1,565.72,600,15.41
2678,2678,1,1735.55,1800,0.0
2681,2681,1,558.04,600,16.96
2637,2637,1,2980.49,3000,0.0
2662,2662,1,576.87,600,9.56
2664,2664,1,1424.27,1500,48.8
2667,2667,1,2922.44,3000,0.42
2674,2674,1,3353.54,3600,138.61
2680,2680,1,2664.17,2800,69.18
2734,2734,1,1919.21,2100,126.2
2790,2790,1,536.91,600,50.46
2657,2657,1,576.11,600,13.0
2661,2661,1,3688.97,4200,388.03
2671,2671,1,1112.46,1200,84.1
2672,2672,1,1377.7,1500,72.3
2685,2685,1,579.04,600,10.55
2437,2437,1,4486.92,4800,192.1
2468,2468,1,489.23,600,80.77
2491,2491,1,4015.56,4400,271.58
2511,2511,1,535.86,600,51.23
2498,2498,1,574.96,600,10.31
2507,2507,1,3473.84,3600,0.0
2558,2558,1,853.88,900,0.0
2572,2572,1,2852.41,3000,73.89
2478,2478,1,1149.05,1200,0.95
2514,2514,1,1077.28,1200,122.72
2553,2553,1,1968.9,2100,119.28
2597,2597,1,1193.24,1200,0.0
2519,2519,1,3083.87,3300,144.15
2522,2522,1,3290.99,3400,26.86
2570,2570,1,2978.61,3000,0.0
2578,2578,1,1167.52,1200,1.15
3302,3302,1,533.02,600,26.98
3458,3458,1,592.64,600,0.0
3332,3332,1,2615.56,3000,340.72
3358,3358,1,501.77,600,58.23
3365,3365,1,3079.8,3300,0.0
3368,3368,1,6088.69,6400,118.06
3283,3283,1,2032.03,2100,29.55
3301,3301,1,1981.15,2100,71.07
3316,3316,1,633.74,700,49.9
3361,3361,1,1101.38,1200,71.07
3386,3386,1,1113.29,1200,36.71
3389,3389,1,2329.84,2400,0.16
3489,3489,1,2023.35,2100,39.1
3505,3505,1,556.54,600,29.53
3525,3525,1,1755.71,1800,1.94
3402,3402,1,2059.67,2100,2.67
3162,3162,1,557.7,600,29.04
3163,3163,1,1266.49,2100,11.63
3194,3194,1,1697.52,1800,70.34
3091,3091,1,1792.19,1800,0.0
3206,3206,1,2297.36,2400,45.33
3255,3255,1,3258.67,3300,41.33
3312,3312,1,1985.92,2100,60.07
3275,3275,1,2691.46,3000,220.91
3284,3284,1,2779.41,3000,80.59
3200,3200,1,2300.12,2400,24.42
3235,3235,1,2880.95,3000,36.14
3243,3243,1,506.96,600,0.0
3222,3222,1,2003.0,2200,130.76
3231,3231,1,855.15,900,17.49
3262,3262,1,576.2,600,4.67
3274,3274,1,1251.1,1500,248.9
3078,3078,1,2456.97,2700,0.0
3027,3027,1,1681.95,1800,0.0
3043,3043,1,814.01,900,66.4
3047,3047,1,1101.32,1200,48.68
3076,3076,1,2041.28,2100,1.29
3003,3003,1,1477.49,1500,0.0
3032,3032,1,2323.03,2400,25.88
3055,3055,1,1996.85,2100,45.7
3135,3135,1,1741.69,1800,16.92
3154,3154,1,1987.56,2100,65.84
3174,3174,1,2649.0,2700,0.0
3175,3175,1,2203.28,2300,0.0
3180,3180,1,1375.21,1500,100.87
3127,3127,1,1880.28,1800,0.0
3143,3143,1,503.68,600,46.32
3113,3113,1,551.42,600,0.0
3158,3158,1,1122.89,1200,55.91
2973,2973,1,1905.89,2100,126.6
2902,2902,1,2163.18,2400,200.87
2904,2904,1,2617.44,2700,24.03
2963,2963,1,822.17,900,57.25
2967,2967,1,549.0,600,0.0
2979,2979,1,1189.28,1200,0.0
2880,2880,1,573.97,600,0.0
2905,2905,1,1461.99,1500,1.61
2919,2919,1,1168.83,1200,9.95
2922,2922,1,587.85,600,1.4
2926,2926,1,1826.93,1800,0.0
3095,3095,1,2050.9,2100,3.07
3016,3016,1,3826.96,3900,3.11
3023,3023,1,2173.08,2300,0.0
3029,3029,1,1308.0,1200,0.0
3912,3912,1,1436.41,1500,16.58
3916,3916,1,669.61,600,0.0
3943,3943,1,544.46,600,0.0
3953,3953,1,580.99,600,0.0
3983,3983,1,1471.25,1500,1.55
3986,3986,1,891.87,1300,0.0
4023,4023,1,649.74,600,0.0
4052,4052,1,514.18,600,74.8
4063,4063,1,1140.42,1200,0.0
4074,4074,1,571.6,600,8.4
4075,4075,1,2372.96,2400,0.0
3950,3950,1,3033.9,3300,0.0
3979,3979,1,2139.23,2400,0.0
3985,3985,1,549.46,600,0.54
3997,3997,1,2896.28,3000,59.7
3964,3964,1,2267.54,2400,79.66
3694,3694,1,509.33,600,0.0
3696,3696,1,460.05,600,89.95
3716,3716,1,1658.16,1800,69.84
3722,3722,1,1158.38,1200,12.76
3818,3818,1,1707.23,1800,42.41
3825,3825,1,2291.97,2400,48.56
3890,3890,1,1152.16,1200,21.27
3858,3858,1,1724.12,1800,0.0
3905,3905,1,1658.17,1800,110.74
3937,3937,1,1736.71,1800,23.81
3850,3850,1,1149.33,1200,0.0
3906,3906,1,261.31,300,29.23
3785,3785,1,997.85,1200,0.0
3830,3830,1,1425.47,1500,24.53
3837,3837,1,775.72,900,0.0
3841,3841,1,1403.24,1500,61.13
3652,3652,1,2436.73,2700,0.0
3661,3661,1,1446.01,1500,10.32
3666,3666,1,2946.27,3100,101.06
3711,3711,1,2991.6,3300,0.0
3714,3714,1,1697.56,1800,52.06
3735,3735,1,534.71,1800,0.0
3746,3746,1,1516.16,2400,0.0
3776,3776,1,485.47,600,0.0
3784,3784,1,1707.64,1800,45.4
3791,3791,1,458.03,600,41.97
3802,3802,1,1750.29,1800,0.06
3849,3849,1,3056.62,3600,0.0
3782,3782,1,1177.03,1200,1.13
3783,3783,1,1761.03,1800,0.54
3675,3675,1,549.15,600,30.85
3690,3690,1,1716.96,1800,36.9
3491,3491,1,2273.19,3100,0.0
3454,3454,1,3964.03,4000,35.97
3467,3467,1,3423.53,3600,98.78
3416,3416,1,1034.65,1200,145.98
3480,3480,1,549.16,600,20.84
3496,3496,1,1449.51,1500,14.21
3521,3521,1,2587.52,2700,4.48
3535,3535,1,3057.8,3300,142.2
3536,3536,1,1464.59,1500,0.0
3587,3587,1,1160.3,1200,2.7
3621,3621,1,3086.0,3300,135.59
3703,3703,1,1763.75,1800,4.12
3712,3712,1,806.74,900,74.82
3740,3740,1,1096.02,1200,74.17
3647,3647,1,526.78,600,53.22
3600,3600,1,2433.78,2700,200.74
4359,4359,1,545.9,600,24.1
4368,4368,1,2258.11,2400,101.09
4373,4373,1,509.97,600,70.03
4329,4329,1,784.83,900,115.17
4418,4418,1,1046.1,1200,115.86
4441,4441,1,1288.64,1500,165.36
4377,4377,1,528.01,600,58.92
4393,4393,1,1057.65,1200,92.35
4406,4406,1,1452.89,1500,0.0
4541,4541,1,1096.71,1200,103.29
4442,4442,1,2629.17,2700,0.0
4507,4507,1,2877.42,3000,50.67
4511,4511,1,2225.46,2400,110.46
4470,4470,1,572.74,600,16.52
4485,4485,1,2485.7,2700,214.3
4537,4537,1,1787.54,2100,269.4
4360,4360,1,1420.72,1500,45.16
4364,4364,1,2035.39,2100,26.91
4372,4372,1,1632.67,2000,301.1
4381,4381,1,1731.04,1800,36.7
4269,4269,1,1681.37,1800,18.63
4285,4285,1,3734.81,3900,60.28
4297,4297,1,1694.14,1800,80.75
4324,4324,1,1159.58,1200,0.0
4219,4219,1,583.79,600,0.0
4221,4221,1,1106.96,1200,68.07
4231,4231,1,820.39,900,55.95
4301,4301,1,598.34,600,0.0
4325,4325,1,1863.4,2100,152.6
4449,4449,1,894.14,1000,89.79
4450,4450,1,1698.17,1800,39.7
4472,4472,1,1435.6,1500,28.62
4159,4159,1,488.52,600,61.48
4165,4165,1,1265.46,1500,0.0
4246,4246,1,2096.21,2400,241.6
4283,4283,1,1103.04,1200,69.08
4296,4296,1,2701.74,2800,47.58
4151,4151,1,1145.18,1200,28.7
4167,4167,1,2780.39,3200,350.05
4170,4170,1,1938.16,2100,98.35
4214,4214,1,1163.25,1200,8.76
4215,4215,1,584.63,700,95.37
4194,4194,1,1153.63,1200,16.37
4205,4205,1,1667.69,1800,132.31
4206,4206,1,557.15,600,29.43
4216,4216,1,569.52,600,16.23
4241,4241,1,549.1,600,20.9
4275,4275,1,1263.84,1500,186.16
4067,4067,1,1664.39,1800,90.65
4090,4090,1,1391.92,1500,81.76
4104,4104,1,522.43,600,57.57
4046,4046,1,1159.09,1200,13.32
4049,4049,1,1068.75,1200,104.04
4079,4079,1,484.81,600,95.19
4131,4131,1,558.54,600,31.51
3988,3988,1,1585.25,1800,164.75
3990,3990,1,770.85,900,0.0
4045,4045,1,2516.92,2700,101.58
4078,4078,1,1897.44,2000,0.0
4087,4087,1,2883.29,3000,65.01
4088,4088,1,556.43,600,43.57
4095,4095,1,2846.95,3000,3.05
4111,4111,1,2041.63,2100,7.43
4124,4124,1,2867.44,3000,0.0
4905,4905,1,1647.01,1800,80.99
4927,4927,1,1757.27,1800,0.27
4984,4984,1,555.64,600,4.36
4929,4929,1,1098.15,1200,0.0
4941,4941,1,1929.31,2100,120.69
5113,5113,1,1882.16,2100,173.91
5124,5124,1,1124.78,1200,0.0
4911,4911,1,1053.15,1200,122.89
4921,4921,1,576.12,600,0.0
4945,4945,1,1120.26,1200,47.44
4946,4946,1,507.21,600,81.45
4996,4996,1,542.22,600,44.54
4995,4995,1,583.06,600,2.96
5004,5004,1,2440.5,2700,200.18
5006,5006,1,874.93,900,0.0
4768,4768,1,1579.39,1800,183.69
4881,4881,1,568.93,600,20.62
4890,4890,1,1336.71,1500,140.06
4802,4802,1,1572.64,1800,177.36
4810,4810,1,1543.46,1600,6.54
4844,4844,1,517.26,600,62.74
4859,4859,1,594.67,600,0.0
4871,4871,1,1750.06,1800,6.44
4915,4915,1,1740.67,1800,3.63
4960,4960,1,1666.87,1800,95.02
4973,4973,1,1056.02,1200,117.46
4974,4974,1,1520.29,1600,34.98
4822,4822,1,2586.77,2700,33.23
4853,4853,1,551.25,600,18.75
4860,4860,1,454.44,2100,125.56
4872,4872,1,563.84,600,22.25
4893,4893,1,5836.23,5900,63.77
4738,4738,1,1115.43,1200,36.57
4766,4766,1,1733.43,1800,16.57
4677,4677,1,585.47,600,0.53
4701,4701,1,1106.1,1200,93.9
4709,4709,1,1042.6,1200,121.38
4686,4686,1,572.68,600,0.0
4700,4700,1,1629.06,1800,70.94
4777,4777,1,551.97,600,0.0
4671,4671,1,1680.88,1800,67.06
4679,4679,1,882.21,900,1.23
4707,4707,1,554.41,600,0.0
4783,4783,1,1827.3,2100,238.15
4830,4830,1,533.45,600,14.46
4836,4836,1,1047.85,1200,126.34
4855,4855,1,563.94,600,23.25
4744,4744,1,2728.14,3100,293.15
4493,4493,1,2817.31,3000,106.9
4495,4495,1,583.43,600,0.0
4508,4508,1,583.65,600,0.0
4544,4544,1,1554.39,1800,208.3
4694,4694,1,1433.04,1500,16.96
4533,4533,1,527.14,600,60.79
4571,4571,1,1626.39,1800,73.61
4638,4638,1,1682.13,1800,77.87
4558,4558,1,1167.1,1200,0.0
4573,4573,1,2363.57,2400,36.43
4576,4576,1,583.51,600,2.95
4586,4586,1,1122.29,1200,27.71
4608,4608,1,1093.32,1200,0.0
4610,4610,1,1435.64,1600,139.45
4652,4652,1,1160.76,1200,17.03
4734,4734,1,2947.54,3000,5.48
5427,5427,1,583.93,600,2.35
5445,5445,1,887.96,900,0.0
5463,5463,1,1441.82,1500,10.94
5467,5467,1,1111.41,1200,50.87
5495,5495,1,1185.17,1200,14.83
5456,5456,1,2039.7,2100,22.16
5556,5556,1,953.24,1000,15.89
5574,5574,1,5050.57,5200,6.78
5434,5434,1,501.12,600,78.88
5451,5451,1,1482.84,1500,0.0
5458,5458,1,1591.34,1800,156.38
5462,5462,1,2043.17,2100,0.69
5465,5465,1,888.03,1000,88.99
5528,5528,1,1681.99,1800,68.09
5536,5536,1,573.03,600,11.6
5541,5541,1,2575.96,3000,274.04
5375,5375,1,1112.0,1200,62.06
5382,5382,1,1169.42,1200,6.51
5200,5200,1,1963.4,1900,0.0
5236,5236,1,1162.13,1200,5.62
5297,5297,1,990.94,1000,9.06
5319,5319,1,1115.95,1200,52.26
5367,5367,1,1049.86,1200,112.98
5377,5377,1,1091.34,1200,70.4
5379,5379,1,1310.82,1500,144.55
5312,5312,1,1591.86,1800,169.54
5325,5325,1,559.93,600,27.59
5496,5496,1,527.47,600,61.69
5497,5497,1,566.07,600,0.0
5499,5499,1,543.37,600,43.41
5546,5546,1,572.56,600,7.44
5305,5305,1,1381.75,1500,85.16
5346,5346,1,1165.11,1200,7.54
5259,5259,1,1152.25,1200,17.0
5281,5281,1,524.11,600,13.37
5296,5296,1,1447.92,1500,10.29
5315,5315,1,2938.55,3100,41.45
5321,5321,1,0.0,2700,68.41
5120,5120,1,555.41,600,9.61
5183,5183,1,1582.15,1800,165.99
5251,5251,1,569.4,600,16.98
5198,5198,1,1623.47,1800,76.53
5232,5232,1,2067.0,2100,0.0
5240,5240,1,1157.0,1200,21.61
5265,5265,1,1116.49,1200,63.34
5279,5279,1,551.62,600,23.38
5298,5298,1,568.0,600,0.0
5334,5334,1,1993.68,2100,41.11
5049,5049,1,1479.54,1500,0.0
5153,5153,1,1171.18,1200,0.03
5155,5155,1,2057.79,2100,0.0
5162,5162,1,577.39,600,2.61
5172,5172,1,567.8,600,12.2
5188,5188,1,1233.05,1200,0.0
5024,5024,1,1095.34,1200,0.0
5051,5051,1,541.04,600,45.42
5053,5053,1,569.25,600,12.09
5106,5106,1,1733.26,1800,0.25
5074,5074,1,2296.44,2400,42.68
5096,5096,1,545.97,600,40.41
5135,5135,1,1156.22,1200,14.98
5122,5122,1,971.83,1100,0.0
5159,5159,1,1027.99,1200,134.41
5165,5165,1,1947.53,2000,5.09
5951,5951,1,2875.02,3200,226.28
5885,5885,1,556.34,600,3.66
5910,5910,1,484.78,600,85.22
5949,5949,1,531.09,600,18.91
6088,6088,1,565.89,600,20.94
6100,6100,1,397.78,600,165.6
6108,6108,1,585.56,600,0.47
6121,6121,1,637.1,650,0.0
6148,6148,1,2056.82,2100,0.0
6164,6164,1,2603.35,2800,121.4
5972,5972,1,552.12,600,27.88
5962,5962,1,2766.05,3000,113.95
5992,5992,1,1096.54,1200,78.79
6049,6049,1,2016.37,2200,135.76
6010,6010,1,1456.06,1500,11.03
6062,6062,1,3236.25,3400,163.75
6066,6066,1,1977.74,2100,76.67
5849,5849,1,958.33,1000,18.58
5869,5869,1,2305.96,2400,42.3
5873,5873,1,852.91,1000,128.36
5790,5790,1,1897.33,2150,192.67
